X1,X2,X3,X4,Y1,Y2
32.20815,0,32.20815,0,0,0
31.14852,0,31.14852,0,0,0
28.28767,0,28.28767,0,0,0
26.5,0,26.5,0,0,0
25.60927,0,25.60927,0,0,0
25.2901,0,25.2901,0,0,0
24.6102,0,24.6102,0,0,0
25.71743,0,25.71743,0,0,0
25.73743,0,25.73743,0,0,0
25.02715,0,25.02715,0,0,0
22.79,0,22.79,0,0,0
29.49,0,29.49,0,0,0
33.8501,0,33.8501,0,0,0
28.47,0,28.47,0,0,0
28.67559,0,28.67559,-0.03107,0,0
29.99039,0,29.83228,-0.04357,0,0
30.16125,0,30.10706,0.03319,0,0
30.31541,0,30.23377,0,0,0
28.4101,0,28.4101,0,0,0
28.40729,0,28.40729,0,0,0
27.4401,0,27.4401,0,0,0
27.2901,0,27.2901,0,0,0
31.6367,0,30.85303,0.44602,0,0
29.77961,0,29.31641,0.43886,0,0
31.05421,0,30.25546,0.39635,0,0
31.48791,0,30.7319,0.41181,0,0
28.40465,0,28.08448,0.29204,0,0
21.65393,0,21.33392,0.25864,0,0
26.84076,0,26.57501,0.262,0,0
27.88091,0,27.5367,0.23802,0,0
28.25153,0,28.01064,0.24089,0,0
33.99267,0,33.61284,0.31598,0,0
35.18851,0,34.79188,0.39663,0,0
34.46038,0,34.00808,0.45231,0,0
32.51713,0,32.1888,0.32833,0,0
29.59231,0,29.22986,0.36245,0,0
31.22,0,31.00606,0.21394,0,0
22.8122,0,23.0566,-0.24543,0,0
12.89279,0,13.12109,-0.36897,1,0
22.47988,0,23.09181,-0.95857,0,0
20.72134,0,21.27447,-1.10267,0,0
22.44259,0,22.93805,-0.62247,0,0
28.59275,0,29.11093,-0.60534,0,0
26.74066,0,26.98351,-0.41611,1,1
19.07228,0,18.99251,-0.0807,0,0
27.61252,0,27.18571,0.42682,0,0
34.54798,0,34.03406,0.51391,0,0
35.70673,0,35.70673,0,0,0
36.10065,0,35.46581,0.63484,0,0
35.9594,0,35.30624,0.61552,0,0
29.74916,0,29.2922,0.45696,0,0
27.86283,0,27.50797,0.35485,0,0
27.95369,0,27.57046,0.31818,0,0
28.14199,0,27.90203,0.23996,0,0
28.82779,0,28.42137,0.40643,0,0
29.98579,0,29.56887,0.41692,0,0
30.30385,0,29.92087,0.36482,0,0
35.70618,0,35.13351,0.55641,0,0
29.64779,0,29.24422,0.40357,0,0
28.83946,0,28.49749,0.24422,0,0
33.07601,0,33.05288,0.02314,0,0
25.46894,0,25.67692,-0.31453,0,0
23.75275,0,24.17337,-0.43514,0,0
21.60198,0,22.07889,-0.6703,0,0
20.30969,0,20.77718,-0.53321,0,0
0.39239,0,0.39877,-0.47489,0,0
15.08205,0,15.3195,-0.37364,0,0
14.06457,0,14.22676,-0.2335,0,0
18.13384,0,18.08682,0.04703,0,0
27.87276,0,27.30749,0.51889,0,0
29.99606,0,29.47146,0,0,0
36.12584,0,35.31363,0.72254,0,0
37.04949,0,36.16701,0.88248,0,0
35.60905,0,34.89715,0.6745,0,0
35.2473,0,34.65811,0.58919,0,0
26.5738,0,26.19398,0.37981,0,0
28.53076,0,28.19803,0.33274,0,0
28.01317,0,27.84609,0.16708,0,0
22.5929,0,22.41137,0.18153,0,0
26.39206,0,26.13852,0.25354,0,0
27.61515,0,27.37697,0.21887,0,0
26.22069,0,26.02808,0.13545,0,0
24.76243,0,24.44224,0.30808,0,0
26.67006,0,26.3356,0.33446,0,0
27.57968,0,27.4616,0.11808,0,0
25.09002,0,25.19331,-0.10882,1,0
27.44937,0,26.67059,0.05079,0,0
19.20586,0,19.27332,-0.07259,0,0
-11.27408,-10.26446,-5.14286,-0.15737,1,0
-10.26117,-14.63056,-0.18063,-0.05664,1,0
-11.56561,-12.25699,-5.80649,-0.09,1,0
-9.63184,-12.05546,0.01029,-0.05449,1,1
10.73173,0,10.69004,0.04169,1,1
19.71693,0,19.47159,0.24534,0,0
31.46981,0,30.96508,0.50473,0,0
38.30943,0,36.98892,0.42537,0,0
36.23304,0,35.55745,0.6067,0,0
35.34633,0,34.58545,0.76088,0,0
32.50678,0,31.86315,0.64029,0,0
27.59995,0,27.12526,0.47469,0,0
23.54485,0,23.27256,0.27229,0,0
27.7686,0,27.49638,0.27221,0,0
29.27687,0,29.02436,0.25251,0,0
28.2461,0,28.2461,0,0,0
28.6901,0,28.6901,0,0,0
27.41706,0,27.05987,0.35719,0,0
25.09681,0,24.70644,0.39036,0,0
29.52672,0,29.38274,-0.23342,0,0
27.9864,0,28.22348,-0.26919,1,1
2.99947,0,3.0532,-0.3434,0,0
2.98508,0,3.05567,-0.38211,1,0
17.16749,0,17.63482,-0.60849,1,0
14.98673,0,15.42639,-0.74402,1,0
0.01188,0,0.01214,-0.55274,1,1
16.85914,0,16.08082,-0.76031,1,0
12.55847,0,12.83834,-0.68,1,0
2.97127,0,3.02728,-0.51785,1,0
22.88374,0,22.99874,-0.12893,0,0
30.8799,0,30.8799,-0.69408,0,0
38.36509,0,38.36509,0,0,0
38.1801,0,38.1801,0,0,0
33.4501,0,33.4501,0,0,0
33.81286,0,33.41852,0,0,0
27.64871,0,27.18387,0.46484,0,0
25.03809,0,24.65836,0.37974,0,0
26.34042,0,25.93326,0.40715,0,0
28.61529,0,28.07898,0.53631,0,0
28.40387,0,27.92359,0.48029,0,0
27.63066,0,27.13677,0.49389,0,0
27.96863,0,27.61788,0.35075,0,0
24.68309,0,24.29916,0.38393,0,0
28.04921,0,27.53161,0.51759,0,0
26.13598,0,26.13598,0,1,0
-14.84757,-11.7562,-13.1927,-0.65568,1,1
-14.86901,-18.83702,-13.22045,-0.70729,1,1
19.08162,0,19.40175,-0.70915,0,0
15.24165,0,15.68071,-0.82646,0,0
27.46438,0,28.2992,-0.90194,0,0
26.21235,0,27.09287,-1.08061,0,0
21.2501,0,21.2501,-1.19496,1,0
6.4702,0,6.4702,0,0,0
20.22014,0,20.25254,-0.11907,0,0
26.38833,0,26.38833,0,0,0
29.0299,0,29.0299,-0.0616,0,0
28.87,0,28.87,0,0,0
28.5284,-9.93402,28.41475,0.08967,1,0
27.23611,0,27.32081,-0.23497,0,0
27.64366,0,27.81053,-0.3848,0,0
25.08848,0,25.32399,-0.26653,0,0
25.27029,0,25.14957,0.00851,0,0
26.83628,0,26.85508,-0.01986,0,0
26.93999,0,26.98587,-0.14514,0,0
28.7801,0,28.7801,-0.28173,0,0
26.3201,0,26.3201,0,0,0
28.0201,0,28.0201,0,0,0
32.62,0,32.62,0,0,0
31.9901,0,31.9901,0,0,0
16.71273,0,16.71273,0,0,0
22.1099,0,-149.58756,0,0,0
19.71834,0,19.79157,-0.22255,1,0
0,0,0,-0.2516,1,1
-13.669,0,-13.03671,-0.63228,1,1
0.01017,0,0.0103,-0.36459,0,0
19.92392,0,20.30567,-0.39567,1,0
27.49265,0,27.81531,-0.34592,1,0
29.88793,0,29.84018,-0.07069,0,0
35.61157,0,35.72589,-0.25614,0,0
39.80071,0,39.7411,0.04771,1,0
36.58985,0,35.89351,0.27092,1,0
37.23693,0,35.92218,0.13293,0,0
28.86858,0,28.36092,0.46162,0,0
26.56039,0,26.274,0.14224,1,0
25.69437,0,25.69437,-0.05869,1,0
26.41704,0,26.19699,0.22005,0,0
25.98645,0,25.64537,0.31244,0,0
25.34461,0,25.0639,0.28072,0,0
25.86567,0,25.57413,0.27117,0,0
25.69554,0,25.38081,0.30903,0,0
21.67881,0,21.41117,0.25205,0,0
20.54815,0,20.26844,0.27151,0,0
26.00932,0,26.07712,-0.26264,0,0
28.09711,0,26.96719,-0.17906,0,0
23.90169,0,23.70024,0,0,0
23.70195,0,23.45799,0.21593,1,1
51.23275,0,49.41907,0.26192,0,0
34.97821,0,34.08185,0.28629,0,0
27.44633,0,26.83976,0.39186,1,1
10.47706,0,10.26358,0.21348,0,0
0.01047,0,0.01032,0.00015,0,0
18.28571,0,17.98535,0.30036,0,0
31.62275,0,31.07887,0.43862,0,0
33.11292,0,32.54341,0.51683,0,0
30.36798,0,30.1479,0.18242,0,0
27.21654,0,26.94974,0.2668,1,0
25.45563,0,25.45563,0,0,0
26.71588,0,26.71588,0,0,0
25.77723,0,25.5955,0.02668,0,0
25.80087,0,25.64444,0.15643,0,0
25.0501,0,25.0501,0,0,0
26.74491,0,26.59068,0,0,0
35.6001,0,35.6001,0,0,0
29.95709,0,29.95709,-0.01352,0,0
27.95025,0,28.0203,-0.08158,0,0
26.36087,0,26.42164,-0.1763,0,0
24.12507,0,24.41315,-0.30091,0,0
-17.1711,0,-16.43168,-0.73943,1,1
-285.26125,-131.27161,-153.98964,-2.65033,1,1
-163.345,-106.82828,-80.10633,-2.89985,1,0
-240.0818,-120.18093,-123.22026,-4.34968,1,0
-16.17398,-17.96408,-9.3104,-0.40873,1,0
-12.65809,-20.37297,6.96949,-0.46108,1,0
-10.8878,-12.83295,-4.06891,-0.7995,1,0
10.22186,0,10.5174,-0.49833,1,1
0.01015,0,0.0102,-0.15942,0,0
30.59042,0,30.71019,-0.12701,0,0
30.60507,0,30.51658,-0.12427,0,0
31.07155,0,30.68795,0.3292,0,0
28.6405,0,28.25064,0.38986,0,0
29.59124,0,29.07373,0.44132,0,0
28.75869,0,28.37562,0.38307,0,0
24.0946,0,23.82773,0.26687,0,0
20.76013,0,20.54848,0.21165,1,0
23.6701,0,23.6701,0,1,0
25.6202,0,25.6202,0,1,0
24.9801,0,24.9801,0,1,0
24.18243,0,23.86738,0,1,0
24.76256,0,24.40382,0,1,0
25.79157,0,25.2809,0.51067,1,0
23.11395,0,22.65408,0.45988,0,0
28.37687,0,27.84503,0.53184,0,0
26.38144,0,26.13836,0.24309,1,0
23.48423,0,23.21264,0.27159,1,0
26.16326,0,25.95562,0.15041,1,0
26.03939,0,25.723,0.27193,1,0
30.16977,0,29.71513,0.44101,1,0
27.97409,0,27.50107,0.47302,0,0
25.54655,0,25.25611,0.29045,1,1
25.21686,0,24.76612,0.42296,0,0
21.67102,0,21.25235,0.41867,1,0
32.89096,0,32.23925,0.59426,0,0
33.00145,0,32.35119,0.65026,0,0
30.23292,0,29.82138,0.41154,0,0
32.1182,0,31.6124,0.49475,0,0
24.6904,0,24.35191,0.32473,0,0
23.83168,0,23.44484,0.35205,0,0
25.3999,0,25.39125,0,0,0
25.0499,0,25.0499,0,0,0
23.7601,0,23.7601,0,0,0
24.17308,0,24.17308,0,0,0
24.23603,0,24.00082,0,0,0
25.6778,0,25.45381,0,0,0
23.83256,0,23.83256,0,0,0
28.04,0,28.04,0,0,0
21.6599,0,21.6599,-0.44753,1,0
20.83484,0,21.06657,-0.3744,0,0
23.29853,0,23.687,-0.45965,1,0
24.3802,0,24.3802,-0.32069,0,0
27.1409,0,26.25861,-0.30928,1,0
19.16548,0,19.29281,-0.1975,0,0
20.80898,0,20.94302,-0.22988,0,0
19.7496,0,19.81499,-0.06729,0,0
10.91472,0,10.79063,0.12409,0,0
22.77248,0,22.45585,0.31663,0,0
39.60005,0,38.43172,0.59714,0,0
31.2519,0,30.89965,0.35226,0,0
30.5315,0,30.14563,0.38586,0,0
26.43915,0,26.15925,0.2799,0,0
25.51882,0,25.16648,0.23859,0,0
25.0501,0,25.0501,0,0,0
27.95308,0,27.83894,0,0,0
27.5001,0,27.5001,0,0,0
27.38338,0,27.38338,0,0,0
28.4901,0,28.34286,0,0,0
28.82428,0,28.78686,-0.03883,0,0
28.24973,0,28.18771,0.01936,0,0
30.85715,0,30.83556,0.00545,0,0
27.74656,0,28.12651,-0.69511,0,0
10.21456,0,10.5153,-0.68505,0,0
0,0,0,-0.66574,1,1
0,0,0,-0.94523,1,1
-8.04687,0,-7.7203,-0.32657,1,1
0.00994,0,0.00994,-0.57909,1,0
14.19483,0,14.19483,-0.56573,0,0
18.84879,0,19.29647,-0.50232,0,0
13.1098,0,13.1098,-0.25452,0,0
20.26704,0,20.0624,0.20464,0,0
27.05617,0,26.68253,0.37356,0,0
42.80129,0,41.76143,0,0,0
34.68536,0,34.15588,0.52605,0,0
33.87295,0,33.25441,0.57424,0,0
29.28321,0,28.79938,0.42067,0,0
25.98576,0,25.50875,0,0,0
24.72297,0,24.37201,0,0,0
26.97184,0,26.69951,0,0,0
26.75789,0,26.75789,0,0,0
26.6801,0,26.6801,0,0,0
26.45634,0,26.10393,0,0,0
28.14293,0,27.76806,0,0,0
25.9005,0,25.70514,0.19536,0,0
27.95557,0,27.58865,0.36693,0,0
29.9555,0,28.91736,0.10699,1,0
-13.28257,0,-12.74719,-0.53538,1,1
-34.59189,-21,-14.57757,-0.5505,1,1
-13.74799,0,-13.14716,-0.60083,1,1
-12.98632,0,-12.43781,-0.73731,1,1
-13.85184,0,-13.24831,-0.63696,1,1
-15.38695,0,-14.71694,-0.67948,1,1
-13.81904,0,-13.2735,-0.54675,1,1
-13.32987,0,-12.8791,-0.45077,1,1
7.02832,-0.89822,7.83255,0.09242,0,0
26.81848,0,26.49786,0.32062,0,0
43.09983,0,43.09983,0,0,0
30.86775,0,30.33388,0,0,0
30.78168,0,30.39266,0.38903,0,0
29.16701,0,28.75863,0.40837,0,0
25.73623,0,25.25636,0.47987,0,0
27.38082,0,26.9099,0.23318,0,0
28.54858,0,28.34168,0.20689,1,0
28.15967,0,28.15967,0,1,0
28.8201,0,28.8201,0,1,0
29.25349,0,28.99831,0,1,0
29.9368,0,29.71395,0.21978,1,0
28.48605,0,28.25997,0.18155,1,0
30.06177,0,29.58835,0.39353,1,0
30.06461,0,29.24288,0.05264,1,0
9.71672,0,9.33582,-0.43927,1,0
16.90597,0,16.22454,-0.78366,1,0
0.00961,0,0.00993,-0.8409,0,0
25.53855,0,24.36419,-0.96412,1,0
0.00994,0,0.00994,-0.86229,1,0
22.89039,0,21.93196,-0.83056,0,0
8.75355,0,8.98353,-0.55556,0,0
-8.16782,0,-7.96394,-0.27914,1,0
9.22457,0,9.09183,0.06273,0,0
28.26554,0,27.91658,0.34896,0,0
40.51619,0,40.09122,0.42497,0,0
32.3775,0,31.9053,0.4722,0,0
32.3432,0,31.89036,0.45284,0,0
29.63261,0,29.26388,0.36872,1,0
26.04954,0,25.75337,0.29616,1,0
24.72683,0,24.47232,0.17426,1,0
27.99967,0,27.943,0.02797,1,0
26.5501,0,26.5501,0,1,0
27.2001,0,27.2001,0,1,0
27.96779,0,27.96779,0,1,0
28.22632,0,28.01897,-0.00971,1,0
26.84862,0,26.65404,0.10726,1,0
28.0117,0,27.6304,0.34066,1,0
23.26516,0,23.38912,-0.12913,1,0
-42.83675,0,-41.14567,-1.69109,1,1
-15.5,0,-15.5,-0.63735,1,1
0,0,0,-0.62947,1,1
-13.79808,0,-13.20517,-0.59291,1,1
-13.27916,0,-12.72681,-0.5535,1,1
-0.00042,0,-0.0004,-0.49861,1,1
0,0,0,-0.00031,1,1
-13.29738,0,-12.78348,-0.5139,1,1
10.64184,0,10.67922,-0.06818,1,0
28.03534,0,27.76876,0.26658,1,0
29.78593,0,29.25926,0.52667,1,0
30.18135,0,29.69437,0.48124,0,0
30.28704,0,29.87182,0.41522,1,0
29.30768,0,28.75558,0.4985,1,0
28.69018,0,28.28569,0.38282,1,0
27.51402,0,27.2524,0,0,0
26.07797,0,25.92243,0,1,0
28.24012,0,28.04938,0.15561,1,0
29.73388,0,29.50668,0.2272,1,0
29.00467,0,28.79447,0,1,0
29.63338,0,29.5212,0,1,0
29.54496,0,29.36291,0,1,0
31.87453,0,31.61529,0.24201,1,0
18.6799,0,18.6799,-0.16069,1,0
-14.82598,0,-14.22565,-0.60032,1,1
-13.65874,0,-13.02321,-0.63553,1,1
-14.57942,0,-13.87724,-0.70219,1,1
-14.50108,0,-13.85277,-0.67426,1,1
-17.6826,0,-16.93249,-0.80132,1,1
-17.58093,0,-16.84966,-0.73128,1,1
-17.57451,0,-16.81128,-0.76323,1,1
-47.14677,0,-45.45582,-1.69096,1,1
-8.89782,0,-8.7114,-0.18642,1,1
29.40771,0,29.35487,0.02581,1,0
32.92313,0,32.75934,0.1638,1,0
32.7097,0,32.45976,0.20883,1,0
34.07855,0,33.93939,0.13915,1,0
33.24401,0,33.09837,0.14563,1,0
28.27717,0,28.27717,0,1,0
28.23431,0,28.08267,0.02502,0,0
30.3499,0,30.3499,-0.17706,1,0
32.36426,0,32.37074,-0.07238,1,0
33.47844,0,33.61289,-0.22919,1,0
32.03118,0,32.2375,-0.2242,1,0
29.94605,0,30.18147,-0.46052,1,0
32.68848,0,33.03869,-0.61323,1,0
32.93932,0,33.14206,-0.65799,1,0
13.14266,0,13.32656,-0.45581,1,0
-49.22256,0,-46.94569,-2.27687,1,1
-18.60696,0,-17.7226,-0.88436,1,1
-13.79763,0,-13.22879,-0.56884,1,1
-20.91371,0,-20.01312,-0.90059,1,1
-13.79851,0,-13.2525,-0.58065,1,1
-13.79877,0,-13.2553,-0.92836,1,1
-18.30363,0,-17.60981,-0.69383,1,1
-58.19174,0,-56.26196,-1.92979,1,1
10.59491,0,10.69329,-0.1431,1,0
29.60757,0,29.72946,-0.53877,1,0
39.61907,0,39.78617,-0.25595,1,0
33.11057,0,33.05767,0.05024,1,0
36.15417,0,35.98862,0.11054,1,0
33.86443,0,33.70936,0.14693,1,0
26.8482,0,26.85357,-0.06948,1,0
25.49493,0,25.58447,-0.32907,0,0
25.44177,0,25.59534,-0.17143,1,0
26.74816,0,26.5807,0,1,0
28.55882,0,28.36593,0.09997,1,0
26.72535,0,26.65865,0.05601,1,0
26.73299,0,26.71963,0.01336,1,0
28.96664,0,28.92614,-0.0584,1,0
29.8155,0,29.83937,-0.58105,1,0
27.21413,0,28.02691,-1.16267,1,0
-13.97045,-20,-13.10057,-0.86988,1,1
-9.03028,0,-8.5514,-0.80624,1,1
-11.70372,-16.50545,-7.36857,-0.62622,1,0
-11.69189,-41.39117,4.01646,-1.709,1,0
-13.02772,-32.15355,-9.23856,-0.7348,1,0
-10.00854,-15.3921,1.2199,-0.89303,1,0
22.81306,0,23.57209,-0.89373,1,0
23.25005,0,23.87069,-0.86171,1,1
24.4826,0,24.68751,-0.77199,1,1
28.33767,0,28.70219,-0.49939,0,0
39.66169,0,40.29021,-11.5,1,0
31.66653,0,32.16509,-0.85242,1,0
31.47102,0,31.86616,-0.50929,1,0
30.50084,0,30.71276,-0.52083,1,0
28.26283,0,28.24024,-0.17718,1,0
25.43678,0,25.76137,-0.54461,0,0
24.87379,0,25.10687,-0.59785,0,0
22.42776,0,22.42776,0,0,0
24.1301,0,24.1301,0,0,0
24.3899,0,24.3899,0,0,0
22.4779,0,22.65005,-0.30508,0,0
20.70451,0,20.86097,-0.19418,0,0
24.51466,0,24.51466,-0.40671,0,0
21.94781,0,21.94781,0,0,0
-13.82895,0,-13.03266,-0.7963,1,1
12.77215,0,13.46705,-1.134,1,0
-12.5121,-19.45285,4.55268,-1.3899,1,0
-12.80889,-26.81523,6.71757,0,1,0
-8.59244,-29.94808,8.70255,-1.31179,1,0
-7.41367,-25.71136,15.1921,-1.58574,1,0
17.70413,-7.4136,23.21354,-1.64124,1,0
25.50301,0,27.20031,-5.41393,1,1
18.07186,0,18.92936,-1.39255,0,0
25.85829,-2.1423,26.98631,-1.76953,0,0
22.00518,-23.26851,28.38396,-2.66007,0,0
19.22669,-11.15624,27.28766,-1.21884,0,0
27.57507,0,28.48665,-1.23439,0,0
27.55476,0,28.29612,-1.18485,0,0
24.88131,0,25.36579,-0.67322,0,0
22.0327,0,22.39551,-0.53772,0,0
24.85617,0,25.23074,-0.70592,0,0
24.91086,0,24.91086,0,0,0
25.8901,0,25.8901,0,0,0
25.25,0,25.25,-0.4604,0,0
24.93,0,24.93,0,0,0
22.28,0,22.28,0,0,0
24.481,0,24.481,0,0,0
25.0301,0,25.0301,0,1,0
16.1599,-1.42813,17.2299,-0.61959,1,0
23.4219,-7.70964,25.73174,-1.26707,1,0
16.2599,-3.57904,17.86064,-0.94524,1,0
13.53929,0,14.08289,-0.89093,1,0
10.16875,0,10.59024,-0.85671,1,0
16.44175,-0.14004,17.15671,-1.01704,0,0
15.9701,0,15.9701,-1.10052,0,0
24.44185,0,24.44185,0,1,1
21.4401,0,21.4401,-0.76496,0,0
23.72596,0,24.43205,-1.22359,0,0
26.83121,-0.58568,27.18185,-1.58491,0,0
25.92714,-0.22233,25.98308,0,0,0
24.86548,-0.21016,25.5476,-0.83065,0,0
22.96,0,22.96,0,0,0
17.60482,0,17.85297,-0.43852,0,0
23.66093,0,24.01881,-0.4751,0,0
23.86137,0,23.86137,-0.53868,0,0
19.5998,0,19.5998,0,0,0
18.7301,0,18.7301,0,0,0
23.28,0,23.28,0,0,0
23.9996,0,23.9996,0,0,0
18.13506,0,18.37019,-0.31557,0,0
23.88601,0,24.15413,-0.69437,0,0
24.04599,0,24.67268,-0.73779,0,0
-5.07619,0,-4.88377,-0.40606,1,1
17.49948,0,17.95924,-0.67509,0,0
18.8899,0,18.8899,-1.01274,0,0
21.18981,0,21.18981,-1.05464,0,0
18.5198,0,18.5198,-0.85259,0,0
18.00702,0,18.70665,-0.89045,0,0
0,0,0,-0.72647,1,1
-13.76929,0,-13.23715,-0.63336,1,1
0.37183,0,0.38168,-0.69612,0,0
23.8082,0,24.51169,-0.98074,0,0
26.57664,-0.5686,27.31974,-1.17021,1,0
23.83271,-0.14707,24.37381,-0.70359,1,0
21.61591,0,21.97632,-0.54612,1,0
22.53772,0,22.80684,-0.37358,1,0
13.32584,0,13.47133,-0.3734,1,0
18.83587,0,19.07237,-0.41655,0,0
17.98993,0,18.09306,-0.42257,1,0
23.71616,0,23.82576,-0.11162,1,0
24.239,0,24.31682,-0.18419,1,0
23.99686,0,24.13686,-0.14359,1,0
24.59259,-0.06985,24.66412,-0.08481,1,0
18.55838,0,18.61796,-0.10524,1,0
23.0067,-4.84,23.0067,-0.05706,1,0
-38.52989,0,-38.52989,0,1,1
-71.9698,-2.30046,-69.66934,-1.9389,1,1
-46.37636,-1.2074,-44.74323,-1.63313,1,1
-188.84579,-91.90172,-110.19666,-3.72465,1,1
-185.06813,-105.35507,-109.44355,-3.63353,1,1
-95.67845,-55.15656,-42.24111,-1.42775,1,1
-27.18916,-28.88371,-6.12542,-0.39189,1,0
-111.58485,-63.74716,-49.77162,-2.12525,1,1
-263.50789,-148.58176,-117.31944,-4.63412,1,1
-15.78763,-0.37415,-15.27441,-2.07929,1,1
17.85653,-0.21106,18.57435,-1.10542,1,0
22.75402,-2.97357,23.36621,-1.27782,1,0
22.88082,0,23.43847,-0.59528,1,0
20.37932,0,20.79098,-0.64844,1,0
17.44598,0,17.68472,-0.41064,1,0
18.40515,0,18.3501,-0.06645,1,0
23.74911,0,23.64507,0.04112,0,0
18.87372,0,18.73694,0.13678,1,0
18.94244,0,18.79956,0.14288,0,0
24.08115,0,23.84509,0.23607,0,0
24.07847,0,23.84715,0.23132,1,0
19.65161,0,19.42626,0.22534,1,0
19.65696,0,19.40278,0.25418,1,0
29.01383,0,28.43099,0.52008,1,0
18.39757,0,18.23889,0.15868,1,0
25.31295,-0.02591,25.59234,-0.27385,1,0
31.29555,-0.85864,32.11496,-0.89522,1,0
20.19382,0,20.71798,-0.90509,1,0
22.77278,0,23.32082,-0.60996,1,0
25.53253,0,26.01643,-1.32189,1,0
38.09672,-0.44024,38.70045,-1.12315,1,0
65.55847,0,65.79207,-0.90326,1,0
28.77283,0,28.68963,-0.07054,1,1
10.7934,0,10.86621,-0.27606,1,1
18.19383,0,18.43346,-0.44149,0,0
18.81459,0,18.96441,-0.32649,1,0
23.9619,0,24.09926,-0.18996,1,0
18.3658,0,18.40814,-0.18339,1,0
18.86399,0,18.85645,0.00754,0,0
17.75577,0,17.88634,-0.18506,0,0
12.2534,0,12.28781,-0.05587,1,0
16.87682,0,16.89372,-0.24327,1,0
16.42894,0,16.44539,-0.03141,1,0
17.22057,0,17.23953,-0.05212,0,0
16.68355,0,16.73879,-0.11272,0,0
18.36546,0,18.53038,-0.21537,0,0
0.00997,0,0.00997,0,1,0
16.92831,-0.23889,16.92831,0,1,0
28.57878,-0.52338,29.1401,-1.23868,1,0
29.7052,0,30.28362,-2.13461,1,0
24.26455,0,24.81291,-0.84669,1,0
23.71007,0,24.27321,-0.84302,0,0
17.90283,0,18.31867,-0.75734,0,0
0.01003,0,0.01029,-0.47117,1,0
0.00996,0,0.01028,-0.552,1,0
17.48038,0,18.04333,-1.6376,1,0
16.9105,0,17.4894,-30.7,1,0
18.41279,0,18.97247,-0.8861,1,0
19.90855,0,20.4274,-2.22232,1,0
28.89462,0,29.7852,-1.1358,1,0
20.5389,0,21.02887,-0.82112,0,0
25.8379,0,26.46241,-21,1,0
22.02735,0,22.39007,-0.70489,1,0
16.90235,0,17.04381,-0.46085,1,0
16.44066,0,16.45547,-0.05774,1,0
17.7801,0,17.7801,-0.10914,0,0
16.6501,0,16.6501,0,0,0
17.7801,0,17.7801,0,0,0
17.0801,0,17.0801,0,0,0
17.11,0,17.11,0,0,0
16.6101,0,16.6101,0,1,1
25.10214,0,25.10214,0,0,0
21.8901,0,21.8901,0,1,0
18.8501,0,18.8501,0,1,0
-8.66,0,-8.66,0,1,1
-12.57,0,-12.57,0,1,1
17.1999,0,17.1999,0,1,0
-7.07558,-25.77844,11.9974,-1.68762,1,0
6.65433,-9.66933,13.82286,-1.40198,1,0
-14.32986,-15.99877,-8.19143,-1.40286,1,0
22.02372,-5.48736,24.31747,-51.68219,0,0
26.04485,0,27.44163,-3.52338,0,0
31.79,0,31.79,0,0,0
25.21317,-10.67392,36.17253,-3.6121,0,0
25.17378,-14.77108,34.59216,-2.27123,0,0
23.78644,-56.24828,37.91587,-3.96086,0,0
26.37999,0,27.53653,-2.39082,0,0
24.92475,0,25.57172,-1.35444,0,0
25.87243,0,26.44362,-0.60216,0,0
24.01484,0,24.39541,-0.52918,0,0
19.79607,0,20.13228,-0.45144,0,0
24.26533,0,24.74539,-0.49358,0,0
25.29245,0,25.85876,-0.57601,0,0
24.33176,0,24.79038,-0.50821,0,0
24.14417,0,24.44237,-0.62892,0,0
28.59989,0,29.52704,-1.61325,0,0
22.58176,0,23.79783,-1.68717,1,0
-12.68497,-16.00689,2.15442,-1.13733,1,0
17.2301,0,17.2301,-1.68261,1,0
25.30334,0,26.68847,-3.07608,1,0
23.79034,0,24.30666,-1.58795,1,1
16.22601,0,16.22601,-1.42593,1,0
17.6699,-0.27625,17.6699,-1.54226,1,0
26.91529,-0.30172,27.07717,-1.84698,1,0
25.50627,-0.20428,26.9366,-24.90824,1,0
24.4328,0,25.48003,-2.16549,0,0
26.27716,0,27.53265,-2.66493,0,0
30.5791,0,32.16483,-2.91069,0,0
34.745,0,36.32515,-2.01824,0,0
33.21529,0,34.4307,-1.5143,0,0
25.72379,0,26.42674,-1.14574,0,0
24.13081,0,24.52567,-0.81454,0,0
24.27486,0,24.54982,-0.38948,0,0
23.82368,0,24.03761,-0.27378,0,0
22.70265,0,22.80986,-0.17419,0,0
22.97451,0,23.09228,-0.14646,0,0
22.6646,0,22.81059,-0.14938,0,0
22.89768,0,23.1243,-0.28714,0,0
22.36804,0,22.59854,-0.30439,0,0
23.81454,0,24.15758,-0.58689,0,0
13.83706,0,14.32259,-0.6302,0,0
-16.87565,0,-15.77459,-1.10107,1,1
-14.22349,0,-13.34537,-0.87813,1,1
-5.17734,0,-4.84543,-0.97751,1,1
15.37859,0,16.16756,-1.29244,1,0
18.82673,-0.42609,19.87199,-1.38365,0,0
21.91047,0,23.01278,-1.83396,0,0
17.39829,-333.9,18.19334,-44.7,0,0
20.29684,0,21.23101,-1.7148,0,0
23.75132,0,24.8289,-1.5745,1,1
25.28963,0,26.42042,-1.81967,0,0
25.66722,0,26.78412,-1.80165,0,0
27.86324,0,28.86784,-1.27229,0,0
23.91951,0,24.62121,-1.05025,0,0
